file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
OBF3/HE.OBF3..HHN__20250330T131425Z__20250330T131525Z.mseed,HE,OBF3,0,0,0,0,2025-03-30 13:14:29.710000,0.721,2025-03-30 13:14:55.650000,0.329,2025-03-30 13:14:25,2025-03-30 13:15:25
ALAJF/HE.ALAJF..HHZ__20250330T131427Z__20250330T131527Z.mseed,HE,ALAJF,0,0,0,0,2025-03-30 13:14:32.016000,0.746,2025-03-30 13:14:57.986000,0.45,2025-03-30 13:14:27,2025-03-30 13:15:27
RNF/FN.RNF..HHN__20250402T133333Z__20250402T133433Z.mseed,FN,RNF ,0,0,0,0,2025-04-02 13:33:38.970000,0.843,2025-04-02 13:33:50.690000,0.251,2025-04-02 13:33:33,2025-04-02 13:34:33
KLF/FN.KLF..HHZ__20250402T133333Z__20250402T133433Z.mseed,FN,KLF ,0,0,0,0,2025-04-02 13:33:38.870000,0.831,2025-04-02 13:33:50.570000,0.502,2025-04-02 13:33:33,2025-04-02 13:34:33
RANF/FN.RANF..HHE__20250402T133339Z__20250402T133439Z.mseed,FN,RANF,0,0,0,0,2025-04-02 13:33:44.750000,0.738,2025-04-02 13:34:01.300000,0.182,2025-04-02 13:33:39,2025-04-02 13:34:39
SGF/FN.SGF..HHN__20250402T133343Z__20250402T133443Z.mseed,FN,SGF ,0,0,0,0,2025-04-02 13:33:47.910000,0.019,,,2025-04-02 13:33:43,2025-04-02 13:34:43
OUL/FN.OUL..HHZ__20250402T133345Z__20250402T133445Z.mseed,FN,OUL ,0,0,0,0,2025-04-02 13:33:49.400000,0.812,,,2025-04-02 13:33:45,2025-04-02 13:34:45
OBF3/HE.OBF3..HHE__20250402T133346Z__20250402T133446Z.mseed,HE,OBF3,0,0,0,0,2025-04-02 13:33:53.776000,0.436,,,2025-04-02 13:33:46,2025-04-02 13:34:46
OLKF/FN.OLKF..HHN__20250402T133356Z__20250402T133456Z.mseed,FN,OLKF,0,0,0,0,2025-04-02 13:34:00.200000,0.682,,,2025-04-02 13:33:56,2025-04-02 13:34:56
HEF/HE.HEF..HHZ__20250403T044311Z__20250403T044411Z.mseed,HE,HEF ,0,0,0,0,2025-04-03 04:43:16.510000,0.492,2025-04-03 04:43:25.680000,0.244,2025-04-03 04:43:11,2025-04-03 04:44:11
HEF/HE.HEF..HHZ__20250403T044311Z__20250403T044411Z.mseed,HE,HEF ,0,0,0,0,2025-04-03 04:44:21.590000,0.001,,,2025-04-03 04:43:11,2025-04-03 04:44:11
KLF/FN.KLF..HHZ__20250403T044313Z__20250403T044413Z.mseed,FN,KLF ,0,0,0,0,2025-04-03 04:43:18.350000,0.726,2025-04-03 04:43:30.070000,0.36,2025-04-03 04:43:13,2025-04-03 04:44:13
SGF/FN.SGF..HHN__20250403T044345Z__20250403T044445Z.mseed,FN,SGF ,0,0,0,0,2025-04-03 04:43:49.860000,0.374,,,2025-04-03 04:43:45,2025-04-03 04:44:45
SGF/FN.SGF..HHN__20250403T044345Z__20250403T044445Z.mseed,FN,SGF ,0,0,0,0,2025-04-03 04:45:27.350000,0.002,,,2025-04-03 04:43:45,2025-04-03 04:44:45
RNF/FN.RNF..HHZ__20250403T044353Z__20250403T044453Z.mseed,FN,RNF ,0,0,0,0,2025-04-03 04:43:57.370000,0.603,,,2025-04-03 04:43:53,2025-04-03 04:44:53
RNF/FN.RNF..HHZ__20250403T044353Z__20250403T044453Z.mseed,FN,RNF ,0,0,0,0,2025-04-03 04:45:03.450000,0.003,,,2025-04-03 04:43:53,2025-04-03 04:44:53
KMNF/FN.KMNF..HHZ__20250403T044401Z__20250403T044501Z.mseed,FN,KMNF,0,0,0,0,2025-04-03 04:44:05.080000,0.08,,,2025-04-03 04:44:01,2025-04-03 04:45:01
KMNF/FN.KMNF..HHZ__20250403T044401Z__20250403T044501Z.mseed,FN,KMNF,0,0,0,0,2025-04-03 04:45:11.180000,0.005,,,2025-04-03 04:44:01,2025-04-03 04:45:01
OLKF/FN.OLKF..HHN__20250405T071747Z__20250405T071847Z.mseed,FN,OLKF,0,0,0,0,2025-04-05 07:17:52.950000,0.959,2025-04-05 07:17:56.660000,0.879,2025-04-05 07:17:47,2025-04-05 07:18:47
KU6/HE.KU6..HHE__20250405T071748Z__20250405T071848Z.mseed,HE,KU6 ,0,0,0,0,2025-04-05 07:17:53.430000,0.956,2025-04-05 07:17:57.700000,0.827,2025-04-05 07:17:48,2025-04-05 07:18:48
MSF/FN.MSF..HHE__20250405T071750Z__20250405T071850Z.mseed,FN,MSF ,0,0,0,0,2025-04-05 07:17:55.090000,0.953,2025-04-05 07:18:00.350000,0.857,2025-04-05 07:17:50,2025-04-05 07:18:50
RNF/FN.RNF..HHN__20250405T071808Z__20250405T071908Z.mseed,FN,RNF ,0,0,0,0,2025-04-05 07:18:12.830000,0.027,,,2025-04-05 07:18:08,2025-04-05 07:19:08
RNF/FN.RNF..HHN__20250405T071808Z__20250405T071908Z.mseed,FN,RNF ,0,0,0,0,2025-04-05 07:19:18.910000,0.003,,,2025-04-05 07:18:08,2025-04-05 07:19:08
RANF/FN.RANF..HHE__20250405T071817Z__20250405T071917Z.mseed,FN,RANF,0,0,0,0,2025-04-05 07:18:21.270000,0.246,,,2025-04-05 07:18:17,2025-04-05 07:19:17
VRF/HE.VRF..HHN__20250405T071829Z__20250405T071929Z.mseed,HE,VRF ,0,0,0,0,2025-04-05 07:18:33.350000,0.033,,,2025-04-05 07:18:29,2025-04-05 07:19:29
VRF/HE.VRF..HHN__20250405T071829Z__20250405T071929Z.mseed,HE,VRF ,0,0,0,0,2025-04-05 07:19:38.330000,0.003,,,2025-04-05 07:18:29,2025-04-05 07:19:29
OUL/FN.OUL..HHN__20250405T124852Z__20250405T124952Z.mseed,FN,OUL ,0,0,0,0,2025-04-05 12:48:56.720000,0.497,,,2025-04-05 12:48:52,2025-04-05 12:49:52
KLF/FN.KLF..HHE__20250405T124853Z__20250405T124953Z.mseed,FN,KLF ,0,0,0,0,2025-04-05 12:48:58.250000,0.748,2025-04-05 12:49:17.650000,0.022,2025-04-05 12:48:53,2025-04-05 12:49:53
OBF3/HE.OBF3..HHE__20250405T124904Z__20250405T125004Z.mseed,HE,OBF3,0,0,0,0,2025-04-05 12:49:09.010000,0.169,,,2025-04-05 12:49:04,2025-04-05 12:50:04
OBF3/HE.OBF3..HHE__20250405T124904Z__20250405T125004Z.mseed,HE,OBF3,0,0,0,0,2025-04-05 12:50:15.900000,0.002,,,2025-04-05 12:49:04,2025-04-05 12:50:04
OBF0/HE.OBF0..HHZ__20250405T124910Z__20250405T125010Z.mseed,HE,OBF0,0,0,0,0,2025-04-05 12:49:14.286000,0.006,,,2025-04-05 12:49:10,2025-04-05 12:50:10
OBF0/HE.OBF0..HHZ__20250405T124910Z__20250405T125010Z.mseed,HE,OBF0,0,0,0,0,2025-04-05 12:50:22.296000,0.005,,,2025-04-05 12:49:10,2025-04-05 12:50:10
RNF/FN.RNF..HHE__20250405T124912Z__20250405T125012Z.mseed,FN,RNF ,0,0,0,0,2025-04-05 12:49:16.710000,0.543,2025-04-05 12:49:18.780000,0.148,2025-04-05 12:49:12,2025-04-05 12:50:12
OBF8/HE.OBF8..HHN__20250405T124913Z__20250405T125013Z.mseed,HE,OBF8,0,0,0,0,2025-04-05 12:49:19.574000,0.005,,,2025-04-05 12:49:13,2025-04-05 12:50:13
RANF/FN.RANF..HHZ__20250405T124914Z__20250405T125014Z.mseed,FN,RANF,0,0,0,0,2025-04-05 12:49:18.460000,0.33,2025-04-05 12:49:22.170000,0.128,2025-04-05 12:49:14,2025-04-05 12:50:14
HEF/HE.HEF..HHN__20250406T172556Z__20250406T172656Z.mseed,HE,HEF ,0,0,0,0,2025-04-06 17:26:01.510000,0.917,2025-04-06 17:26:11.630000,0.792,2025-04-06 17:25:56,2025-04-06 17:26:56
KLF/FN.KLF..HHZ__20250406T172558Z__20250406T172658Z.mseed,FN,KLF ,0,0,0,0,2025-04-06 17:26:03.510000,0.652,2025-04-06 17:26:15.120000,0.264,2025-04-06 17:25:58,2025-04-06 17:26:58
KIF/HE.KIF..HHN__20250406T172608Z__20250406T172708Z.mseed,HE,KIF ,0,0,0,0,2025-04-06 17:26:13.060000,0.607,2025-04-06 17:26:30.230000,0.103,2025-04-06 17:26:08,2025-04-06 17:27:08
SGF/FN.SGF..HHZ__20250406T172612Z__20250406T172712Z.mseed,FN,SGF ,0,0,0,0,2025-04-06 17:26:17.180000,0.819,2025-04-06 17:26:37.770000,0.699,2025-04-06 17:26:12,2025-04-06 17:27:12
RNF/FN.RNF..HHE__20250406T172616Z__20250406T172716Z.mseed,FN,RNF ,0,0,0,0,2025-04-06 17:26:20.530000,0.704,2025-04-06 17:26:45.630000,0.421,2025-04-06 17:26:16,2025-04-06 17:27:16
KMNF/FN.KMNF..HHN__20250406T172619Z__20250406T172719Z.mseed,FN,KMNF,0,0,0,0,2025-04-06 17:26:23.900000,0.704,,,2025-04-06 17:26:19,2025-04-06 17:27:19
RAJF/FN.RAJF..HHN__20250406T172624Z__20250406T172724Z.mseed,FN,RAJF,0,0,0,0,2025-04-06 17:26:28.180000,0.37,,,2025-04-06 17:26:24,2025-04-06 17:27:24
KU6/HE.KU6..HHE__20250408T153556Z__20250408T153656Z.mseed,HE,KU6 ,0,0,0,0,2025-04-08 15:36:01.930000,0.849,2025-04-08 15:36:05.410000,0.885,2025-04-08 15:35:56,2025-04-08 15:36:56
MSF/FN.MSF..HHZ__20250408T153556Z__20250408T153656Z.mseed,FN,MSF ,0,0,0,0,2025-04-08 15:36:01.770000,0.964,2025-04-08 15:36:05.040000,0.874,2025-04-08 15:35:56,2025-04-08 15:36:56
OLKF/FN.OLKF..HHZ__20250408T153557Z__20250408T153657Z.mseed,FN,OLKF,0,0,0,0,2025-04-08 15:36:02.920000,0.714,2025-04-08 15:36:06.740000,0.759,2025-04-08 15:35:57,2025-04-08 15:36:57
RANF/FN.RANF..HHE__20250408T153611Z__20250408T153711Z.mseed,FN,RANF,0,0,0,0,2025-04-08 15:36:16.150000,0.858,2025-04-08 15:36:29.560000,0.632,2025-04-08 15:36:11,2025-04-08 15:37:11
RNF/FN.RNF..HHZ__20250408T153617Z__20250408T153717Z.mseed,FN,RNF ,0,0,0,0,2025-04-08 15:36:22.950000,0.839,2025-04-08 15:36:42.820000,0.395,2025-04-08 15:36:17,2025-04-08 15:37:17
OUL/FN.OUL..HHE__20250408T153643Z__20250408T153743Z.mseed,FN,OUL ,0,0,0,0,2025-04-08 15:36:47.510000,0.572,2025-04-08 15:37:36.350000,0.107,2025-04-08 15:36:43,2025-04-08 15:37:43
OUL/FN.OUL..HHE__20250408T153643Z__20250408T153743Z.mseed,FN,OUL ,0,0,0,0,2025-04-08 15:37:55.580000,0.009,,,2025-04-08 15:36:43,2025-04-08 15:37:43
SGF/FN.SGF..HHZ__20250408T153645Z__20250408T153745Z.mseed,FN,SGF ,0,0,0,0,2025-04-08 15:36:49.480000,0.416,2025-04-08 15:37:31.020000,0.318,2025-04-08 15:36:45,2025-04-08 15:37:45
SGF/FN.SGF..HHZ__20250408T153645Z__20250408T153745Z.mseed,FN,SGF ,0,0,0,0,2025-04-08 15:37:54.430000,0.007,,,2025-04-08 15:36:45,2025-04-08 15:37:45
RMF/HE.RMF..HHZ__20250408T153646Z__20250408T153746Z.mseed,HE,RMF ,0,0,0,0,2025-04-08 15:36:50.318000,0.638,2025-04-08 15:37:27.198000,0.338,2025-04-08 15:36:46,2025-04-08 15:37:46
RMF/HE.RMF..HHZ__20250408T153646Z__20250408T153746Z.mseed,HE,RMF ,0,0,0,0,2025-04-08 15:37:55.268000,0.005,,,2025-04-08 15:36:46,2025-04-08 15:37:46
KLF/FN.KLF..HHE__20250408T153705Z__20250408T153805Z.mseed,FN,KLF ,0,0,0,0,2025-04-08 15:37:09.310000,0.579,,,2025-04-08 15:37:05,2025-04-08 15:38:05
KLF/FN.KLF..HHE__20250408T153705Z__20250408T153805Z.mseed,FN,KLF ,0,0,0,0,2025-04-08 15:38:14.260000,0.024,,,2025-04-08 15:37:05,2025-04-08 15:38:05
OBF8/HE.OBF8..HHZ__20250409T175902Z__20250409T180002Z.mseed,HE,OBF8,0,0,0,0,2025-04-09 17:59:07.940000,0.883,2025-04-09 17:59:18.250000,0.563,2025-04-09 17:59:02,2025-04-09 18:00:02
OBF0/HE.OBF0..HHE__20250409T175905Z__20250409T180005Z.mseed,HE,OBF0,0,0,0,0,2025-04-09 17:59:10.248000,0.951,2025-04-09 17:59:21.828000,0.826,2025-04-09 17:59:05,2025-04-09 18:00:05
OBF3/HE.OBF3..HHE__20250409T175906Z__20250409T180006Z.mseed,HE,OBF3,0,0,0,0,2025-04-09 17:59:11.496000,0.922,2025-04-09 17:59:24.496000,0.791,2025-04-09 17:59:06,2025-04-09 18:00:06
OUL/FN.OUL..HHN__20250409T175914Z__20250409T180014Z.mseed,FN,OUL ,0,0,0,0,2025-04-09 17:59:19.930000,0.831,2025-04-09 17:59:39.270000,0.302,2025-04-09 17:59:14,2025-04-09 18:00:14
VAF/HE.VAF..HHE__20250409T175922Z__20250409T180022Z.mseed,HE,VAF ,0,0,0,0,2025-04-09 17:59:27.880000,0.843,2025-04-09 17:59:52.980000,0.782,2025-04-09 17:59:22,2025-04-09 18:00:22
ALAJF/HE.ALAJF..HHZ__20250409T175923Z__20250409T180023Z.mseed,HE,ALAJF,0,0,0,0,2025-04-09 17:59:28.408000,0.825,2025-04-09 17:59:53.998000,0.658,2025-04-09 17:59:23,2025-04-09 18:00:23
RANF/FN.RANF..HHE__20250409T175925Z__20250409T180025Z.mseed,FN,RANF,0,0,0,0,2025-04-09 17:59:29.400000,0.743,2025-04-09 17:59:57.300000,0.455,2025-04-09 17:59:25,2025-04-09 18:00:25
RNF/FN.RNF..HHN__20250409T175926Z__20250409T180026Z.mseed,FN,RNF ,0,0,0,0,2025-04-09 17:59:31.210000,0.659,2025-04-09 18:00:00.800000,0.655,2025-04-09 17:59:26,2025-04-09 18:00:26
KLF/FN.KLF..HHE__20250409T175928Z__20250409T180028Z.mseed,FN,KLF ,0,0,0,0,2025-04-09 17:59:33.500000,0.715,2025-04-09 18:00:07.030000,0.399,2025-04-09 17:59:28,2025-04-09 18:00:28
OBF0/HE.OBF0..HHZ__20250409T200025Z__20250409T200125Z.mseed,HE,OBF0,0,0,0,0,2025-04-09 20:00:29.592000,0.462,2025-04-09 20:00:31.512000,0.024,2025-04-09 20:00:25,2025-04-09 20:01:25
OBF0/HE.OBF0..HHZ__20250409T200025Z__20250409T200125Z.mseed,HE,OBF0,0,0,0,0,2025-04-09 20:01:34.552000,0.011,,,2025-04-09 20:00:25,2025-04-09 20:01:25
OBF3/HE.OBF3..HHN__20250409T200027Z__20250409T200127Z.mseed,HE,OBF3,0,0,0,0,2025-04-09 20:00:32.776000,0.575,2025-04-09 20:00:38.326000,0.565,2025-04-09 20:00:27,2025-04-09 20:01:27
OBF3/HE.OBF3..HHN__20250409T200027Z__20250409T200127Z.mseed,HE,OBF3,0,0,0,0,2025-04-09 20:01:37.756000,0.007,,,2025-04-09 20:00:27,2025-04-09 20:01:27
OUL/FN.OUL..HHZ__20250409T200042Z__20250409T200142Z.mseed,FN,OUL ,0,0,0,0,2025-04-09 20:00:46.190000,0.651,2025-04-09 20:00:49.140000,0.379,2025-04-09 20:00:42,2025-04-09 20:01:42
VAF/HE.VAF..HHE__20250409T200055Z__20250409T200155Z.mseed,HE,VAF ,0,0,0,0,2025-04-09 20:01:02.440000,0.445,2025-04-09 20:01:02.290000,0.591,2025-04-09 20:00:55,2025-04-09 20:01:55
VAF/HE.VAF..HHE__20250409T200055Z__20250409T200155Z.mseed,HE,VAF ,0,0,0,0,2025-04-09 20:02:05.460000,0.028,,,2025-04-09 20:00:55,2025-04-09 20:01:55
RANF/FN.RANF..HHN__20250409T200100Z__20250409T200200Z.mseed,FN,RANF,0,0,0,0,2025-04-09 20:01:04.580000,0.098,,,2025-04-09 20:01:00,2025-04-09 20:02:00
RNF/FN.RNF..HHN__20250412T094035Z__20250412T094135Z.mseed,FN,RNF ,0,0,0,0,2025-04-12 09:40:40.850000,0.861,2025-04-12 09:41:03.140000,0.298,2025-04-12 09:40:35,2025-04-12 09:41:35
OBF3/HE.OBF3..HHE__20250412T094100Z__20250412T094200Z.mseed,HE,OBF3,0,0,0,0,2025-04-12 09:41:05.956000,0.044,,,2025-04-12 09:41:00,2025-04-12 09:42:00
OBF3/HE.OBF3..HHE__20250412T094100Z__20250412T094200Z.mseed,HE,OBF3,0,0,0,0,2025-04-12 09:42:11.916000,0.005,,,2025-04-12 09:41:00,2025-04-12 09:42:00
OBF0/HE.OBF0..HHE__20250412T094103Z__20250412T094203Z.mseed,HE,OBF0,0,0,0,0,2025-04-12 09:41:07.832000,0.004,,,2025-04-12 09:41:03,2025-04-12 09:42:03
OBF0/HE.OBF0..HHE__20250412T094103Z__20250412T094203Z.mseed,HE,OBF0,0,0,0,0,2025-04-12 09:42:12.812000,0.006,,,2025-04-12 09:41:03,2025-04-12 09:42:03
OUL/FN.OUL..HHZ__20250412T094104Z__20250412T094204Z.mseed,FN,OUL ,0,0,0,0,2025-04-12 09:41:08.450000,0.134,2025-04-12 09:41:11.650000,0.028,2025-04-12 09:41:04,2025-04-12 09:42:04
RANF/FN.RANF..HHN__20250412T094105Z__20250412T094205Z.mseed,FN,RANF,0,0,0,0,2025-04-12 09:41:09.650000,0.476,,,2025-04-12 09:41:05,2025-04-12 09:42:05
OBF3/HE.OBF3..HHZ__20250412T203554Z__20250412T203654Z.mseed,HE,OBF3,0,0,0,0,2025-04-12 20:35:58.120000,0.599,2025-04-12 20:36:16.040000,0.711,2025-04-12 20:35:54,2025-04-12 20:36:54
OBF8/HE.OBF8..HHZ__20250412T203555Z__20250412T203655Z.mseed,HE,OBF8,0,0,0,0,2025-04-12 20:35:59.464000,0.5,,,2025-04-12 20:35:55,2025-04-12 20:36:55
OBF0/HE.OBF0..HHZ__20250412T203555Z__20250412T203655Z.mseed,HE,OBF0,0,0,0,0,2025-04-12 20:36:00.728000,0.845,2025-04-12 20:36:18.478000,0.262,2025-04-12 20:35:55,2025-04-12 20:36:55
OUL/FN.OUL..HHN__20250412T203600Z__20250412T203700Z.mseed,FN,OUL ,0,0,0,0,2025-04-12 20:36:05.130000,0.864,2025-04-12 20:36:25.360000,0.201,2025-04-12 20:36:00,2025-04-12 20:37:00
KLF/FN.KLF..HHE__20250412T203604Z__20250412T203704Z.mseed,FN,KLF ,0,0,0,0,2025-04-12 20:36:09.800000,0.818,2025-04-12 20:36:34.030000,0.296,2025-04-12 20:36:04,2025-04-12 20:37:04
RANF/FN.RANF..HHZ__20250412T203605Z__20250412T203705Z.mseed,FN,RANF,0,0,0,0,2025-04-12 20:36:09.150000,0.604,2025-04-12 20:36:35.350000,0.213,2025-04-12 20:36:05,2025-04-12 20:37:05
RNF/FN.RNF..HHZ__20250412T203605Z__20250412T203705Z.mseed,FN,RNF ,0,0,0,0,2025-04-12 20:36:09.280000,0.813,2025-04-12 20:36:34.050000,0.232,2025-04-12 20:36:05,2025-04-12 20:37:05
OBF0/HE.OBF0..HHE__20250413T021717Z__20250413T021817Z.mseed,HE,OBF0,0,0,0,0,2025-04-13 02:17:22.212000,0.805,2025-04-13 02:17:37.932000,0.368,2025-04-13 02:17:17,2025-04-13 02:18:17
OBF3/HE.OBF3..HHE__20250413T021720Z__20250413T021820Z.mseed,HE,OBF3,0,0,0,0,2025-04-13 02:17:25.312000,0.805,,,2025-04-13 02:17:20,2025-04-13 02:18:20
VAF/HE.VAF..HHE__20250413T021726Z__20250413T021826Z.mseed,HE,VAF ,0,0,0,0,2025-04-13 02:17:31.300000,0.893,2025-04-13 02:17:54.470000,0.377,2025-04-13 02:17:26,2025-04-13 02:18:26
OUL/FN.OUL..HHZ__20250413T021755Z__20250413T021855Z.mseed,FN,OUL ,0,0,0,0,2025-04-13 02:17:59.880000,0.27,,,2025-04-13 02:17:55,2025-04-13 02:18:55
OUL/FN.OUL..HHZ__20250413T021755Z__20250413T021855Z.mseed,FN,OUL ,0,0,0,0,2025-04-13 02:19:07.960000,0.002,,,2025-04-13 02:17:55,2025-04-13 02:18:55
ALAJF/HE.ALAJF..HHZ__20250413T021755Z__20250413T021855Z.mseed,HE,ALAJF,0,0,0,0,2025-04-13 02:17:59.424000,0.373,2025-04-13 02:18:01.454000,0.263,2025-04-13 02:17:55,2025-04-13 02:18:55
KLF/FN.KLF..HHN__20250414T001143Z__20250414T001243Z.mseed,FN,KLF ,0,0,0,0,2025-04-14 00:11:48.900000,0.546,2025-04-14 00:11:53.190000,0.139,2025-04-14 00:11:43,2025-04-14 00:12:43
RNF/FN.RNF..HHZ__20250414T001155Z__20250414T001255Z.mseed,FN,RNF ,0,0,0,0,2025-04-14 00:11:59.520000,0.873,2025-04-14 00:12:13.440000,0.033,2025-04-14 00:11:55,2025-04-14 00:12:55
RNF/FN.RNF..HHZ__20250414T001155Z__20250414T001255Z.mseed,FN,RNF ,0,0,0,0,2025-04-14 00:13:07.600000,0.006,,,2025-04-14 00:11:55,2025-04-14 00:12:55
SGF/FN.SGF..HHE__20250414T001214Z__20250414T001314Z.mseed,FN,SGF ,0,0,0,0,2025-04-14 00:12:18.980000,0.006,,,2025-04-14 00:12:14,2025-04-14 00:13:14
SGF/FN.SGF..HHE__20250414T001214Z__20250414T001314Z.mseed,FN,SGF ,0,0,0,0,2025-04-14 00:13:25.080000,0.004,,,2025-04-14 00:12:14,2025-04-14 00:13:14
HEF/HE.HEF..HHE__20250414T001222Z__20250414T001322Z.mseed,HE,HEF ,0,0,0,0,2025-04-14 00:12:26.480000,0.014,,,2025-04-14 00:12:22,2025-04-14 00:13:22
HEF/HE.HEF..HHE__20250414T001222Z__20250414T001322Z.mseed,HE,HEF ,0,0,0,0,2025-04-14 00:13:31.460000,0.021,,,2025-04-14 00:12:22,2025-04-14 00:13:22
RANF/FN.RANF..HHN__20250414T001224Z__20250414T001324Z.mseed,FN,RANF,0,0,0,0,2025-04-14 00:12:28.880000,0.001,,,2025-04-14 00:12:24,2025-04-14 00:13:24
KIF/HE.KIF..HHZ__20250416T002820Z__20250416T002920Z.mseed,HE,KIF ,0,0,0,0,2025-04-16 00:28:25.720000,0.878,2025-04-16 00:28:38.870000,0.824,2025-04-16 00:28:20,2025-04-16 00:29:20
HEF/HE.HEF..HHE__20250416T002827Z__20250416T002927Z.mseed,HE,HEF ,0,0,0,0,2025-04-16 00:28:32.260000,0.929,2025-04-16 00:28:50.060000,0.813,2025-04-16 00:28:27,2025-04-16 00:29:27
SGF/FN.SGF..HHZ__20250416T002914Z__20250416T003014Z.mseed,FN,SGF ,0,0,0,0,2025-04-16 00:29:18.840000,0.363,2025-04-16 00:29:24.220000,0.345,2025-04-16 00:29:14,2025-04-16 00:30:14
KU6/HE.KU6..HHZ__20250420T190511Z__20250420T190611Z.mseed,HE,KU6 ,0,0,0,0,2025-04-20 19:05:16.030000,0.967,2025-04-20 19:05:19.690000,0.873,2025-04-20 19:05:11,2025-04-20 19:06:11
MSF/FN.MSF..HHZ__20250420T190512Z__20250420T190612Z.mseed,FN,MSF ,0,0,0,0,2025-04-20 19:05:17.490000,0.915,2025-04-20 19:05:22.160000,0.885,2025-04-20 19:05:12,2025-04-20 19:06:12
OLKF/FN.OLKF..HHZ__20250420T190512Z__20250420T190612Z.mseed,FN,OLKF,0,0,0,0,2025-04-20 19:05:17.600000,0.84,2025-04-20 19:05:22.370000,0.737,2025-04-20 19:05:12,2025-04-20 19:06:12
RANF/FN.RANF..HHN__20250420T190540Z__20250420T190640Z.mseed,FN,RANF,0,0,0,0,2025-04-20 19:05:45.700000,0.509,2025-04-20 19:05:46.030000,0.081,2025-04-20 19:05:40,2025-04-20 19:06:40
RNF/FN.RNF..HHN__20250420T190551Z__20250420T190651Z.mseed,FN,RNF ,0,0,0,0,2025-04-20 19:05:55.780000,0.006,,,2025-04-20 19:05:51,2025-04-20 19:06:51
RNF/FN.RNF..HHN__20250420T190551Z__20250420T190651Z.mseed,FN,RNF ,0,0,0,0,2025-04-20 19:07:03.790000,0.014,,,2025-04-20 19:05:51,2025-04-20 19:06:51
VJF/HE.VJF..HHN__20250422T034835Z__20250422T034935Z.mseed,HE,VJF ,0,0,0,0,2025-04-22 03:48:40.564000,0.488,2025-04-22 03:48:49.244000,0.562,2025-04-22 03:48:35,2025-04-22 03:49:35
FIA0/HE.FIA0..HHE__20250422T034836Z__20250422T034936Z.mseed,HE,FIA0,0,0,0,0,2025-04-22 03:48:41.710000,0.925,2025-04-22 03:48:49.440000,0.081,2025-04-22 03:48:36,2025-04-22 03:49:36
FIA1/HE.FIA1..HHE__20250422T034836Z__20250422T034936Z.mseed,HE,FIA1,0,0,0,0,2025-04-22 03:48:41.599999,0.862,2025-04-22 03:48:49.729999,0.202,2025-04-22 03:48:36,2025-04-22 03:49:36
FIA0/HE.FIA0..HHE__20250422T034850Z__20250422T034950Z.mseed,HE,FIA0,0,0,0,0,2025-04-22 03:48:54.980000,0.189,,,2025-04-22 03:48:50,2025-04-22 03:49:50
FIA1/HE.FIA1..HHN__20250422T034850Z__20250422T034950Z.mseed,HE,FIA1,0,0,0,0,2025-04-22 03:48:54.860000,0.638,,,2025-04-22 03:48:50,2025-04-22 03:49:50
VJF/HE.VJF..HHE__20250422T034850Z__20250422T034950Z.mseed,HE,VJF ,0,0,0,0,2025-04-22 03:48:55.628000,0.58,2025-04-22 03:48:55.558000,0.126,2025-04-22 03:48:50,2025-04-22 03:49:50
OBF8/HE.OBF8..HHN__20250423T183501Z__20250423T183601Z.mseed,HE,OBF8,0,0,0,0,2025-04-23 18:35:06.580000,0.836,2025-04-23 18:35:20.810000,0.329,2025-04-23 18:35:01,2025-04-23 18:36:01
VAF/HE.VAF..HHN__20250423T183504Z__20250423T183604Z.mseed,HE,VAF ,0,0,0,0,2025-04-23 18:35:09.930000,0.948,2025-04-23 18:35:27.040000,0.325,2025-04-23 18:35:04,2025-04-23 18:36:04
OBF0/HE.OBF0..HHZ__20250423T183507Z__20250423T183607Z.mseed,HE,OBF0,0,0,0,0,2025-04-23 18:35:12.800000,0.891,2025-04-23 18:35:32.410000,0.813,2025-04-23 18:35:07,2025-04-23 18:36:07
ALAJF/HE.ALAJF..HHN__20250423T183510Z__20250423T183610Z.mseed,HE,ALAJF,0,0,0,0,2025-04-23 18:35:15.976000,0.83,2025-04-23 18:35:38.196000,0.715,2025-04-23 18:35:10,2025-04-23 18:36:10
OBF3/HE.OBF3..HHN__20250423T183512Z__20250423T183612Z.mseed,HE,OBF3,0,0,0,0,2025-04-23 18:35:16.612000,0.808,2025-04-23 18:35:40.712000,0.686,2025-04-23 18:35:12,2025-04-23 18:36:12
OUL/FN.OUL..HHE__20250423T183521Z__20250423T183621Z.mseed,FN,OUL ,0,0,0,0,2025-04-23 18:35:25.990000,0.699,2025-04-23 18:35:58.460000,0.477,2025-04-23 18:35:21,2025-04-23 18:36:21
KPF/HE.KPF..HHN__20250423T183521Z__20250423T183621Z.mseed,HE,KPF ,0,0,0,0,2025-04-23 18:35:25.204000,0.785,2025-04-23 18:35:56.174000,0.222,2025-04-23 18:35:21,2025-04-23 18:36:21
KEF/HE.KEF..HHZ__20250423T183524Z__20250423T183624Z.mseed,HE,KEF ,0,0,0,0,2025-04-23 18:35:29.300000,0.794,2025-04-23 18:36:02.110000,0.465,2025-04-23 18:35:24,2025-04-23 18:36:24
