file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
SUF/HE.SUF..HHE__20250123T115224Z__20250123T115324Z.mseed,HE,SUF,0,0,0,0,2025-01-23 11:52:29.780000,0.82,2025-01-23 11:52:53.290000,0.373,2025-01-23 11:52:24.000000,2025-01-23 11:53:24.000000,eqcct_explosions_th0_1/20250123T115224Z_20250123T115324Z/SUF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250123T115229Z__20250123T115329Z.mseed,UP,AAL,0,0,0,0,2025-01-23 11:52:33.890000,0.627,2025-01-23 11:53:04.070000,0.231,2025-01-23 11:52:29.000000,2025-01-23 11:53:29.000000,eqcct_explosions_th0_1/20250123T115229Z_20250123T115329Z/AAL_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHE__20250123T115232Z__20250123T115332Z.mseed,HE,ECKF,0,0,0,0,2025-01-23 11:52:37.482000,0.569,2025-01-23 11:53:08.662000,0.451,2025-01-23 11:52:32.000000,2025-01-23 11:53:32.000000,eqcct_explosions_th0_1/20250123T115232Z_20250123T115332Z/ECKF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHE__20250123T115245Z__20250123T115345Z.mseed,HE,OBF0,0,0,0,0,2025-01-23 11:52:49.820000,0.829,,,2025-01-23 11:52:45.000000,2025-01-23 11:53:45.000000,eqcct_explosions_th0_1/20250123T115245Z_20250123T115345Z/OBF0_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHE__20250123T115250Z__20250123T115350Z.mseed,HE,OBF3,0,0,0,0,2025-01-23 11:52:54.360000,0.42,,,2025-01-23 11:52:50.000000,2025-01-23 11:53:50.000000,eqcct_explosions_th0_1/20250123T115250Z_20250123T115350Z/OBF3_outputs/X_prediction_results.csv
VJF/HE.VJF..HHN__20250123T115257Z__20250123T115357Z.mseed,HE,VJF,0,0,0,0,2025-01-23 11:53:01.570000,0.566,,,2025-01-23 11:52:57.000000,2025-01-23 11:53:57.000000,eqcct_explosions_th0_1/20250123T115257Z_20250123T115357Z/VJF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHN__20250123T115317Z__20250123T115417Z.mseed,HE,NIF,0,0,0,0,2025-01-23 11:53:21.700000,0.197,,,2025-01-23 11:53:17.000000,2025-01-23 11:54:17.000000,eqcct_explosions_th0_1/20250123T115317Z_20250123T115417Z/NIF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250123T115817Z__20250123T115917Z.mseed,HE,KPF,0,0,0,0,2025-01-23 11:58:22.072000,0.921,,,2025-01-23 11:58:17.000000,2025-01-23 11:59:17.000000,eqcct_explosions_th0_1/20250123T115817Z_20250123T115917Z/KPF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250123T115819Z__20250123T115919Z.mseed,HE,VAF,0,0,0,0,2025-01-23 11:58:24.130000,0.905,2025-01-23 11:58:36.260000,0.562,2025-01-23 11:58:19.000000,2025-01-23 11:59:19.000000,eqcct_explosions_th0_1/20250123T115819Z_20250123T115919Z/VAF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHZ__20250123T115831Z__20250123T115931Z.mseed,HE,RAF,0,0,0,0,2025-01-23 11:58:36.330000,0.758,,,2025-01-23 11:58:31.000000,2025-01-23 11:59:31.000000,eqcct_explosions_th0_1/20250123T115831Z_20250123T115931Z/RAF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHN__20250123T115832Z__20250123T115932Z.mseed,HE,TRE03,0,0,0,0,2025-01-23 11:58:37.580000,0.762,,,2025-01-23 11:58:32.000000,2025-01-23 11:59:32.000000,eqcct_explosions_th0_1/20250123T115832Z_20250123T115932Z/TRE03_outputs/X_prediction_results.csv
KEF/HE.KEF..HHZ__20250123T115833Z__20250123T115933Z.mseed,HE,KEF,0,0,0,0,2025-01-23 11:58:38.900000,0.676,2025-01-23 11:59:00.730000,0.17,2025-01-23 11:58:33.000000,2025-01-23 11:59:33.000000,eqcct_explosions_th0_1/20250123T115833Z_20250123T115933Z/KEF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250123T115843Z__20250123T115943Z.mseed,UP,AAL,0,0,0,0,2025-01-23 11:58:47.160000,0.436,,,2025-01-23 11:58:43.000000,2025-01-23 11:59:43.000000,eqcct_explosions_th0_1/20250123T115843Z_20250123T115943Z/AAL_outputs/X_prediction_results.csv
SUF/HE.SUF..HHN__20250123T115843Z__20250123T115943Z.mseed,HE,SUF,0,0,0,0,2025-01-23 11:58:48.282000,0.816,2025-01-23 11:59:17.232000,0.233,2025-01-23 11:58:43.000000,2025-01-23 11:59:43.000000,eqcct_explosions_th0_1/20250123T115843Z_20250123T115943Z/SUF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250123T115845Z__20250123T115945Z.mseed,HE,KAF,0,0,0,0,2025-01-23 11:58:49.830000,0.688,2025-01-23 11:59:19.130000,0.379,2025-01-23 11:58:45.000000,2025-01-23 11:59:45.000000,eqcct_explosions_th0_1/20250123T115845Z_20250123T115945Z/KAF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHE__20250123T115846Z__20250123T115946Z.mseed,HE,OUF,0,0,0,0,2025-01-23 11:58:50.980000,0.815,2025-01-23 11:59:23.210000,0.302,2025-01-23 11:58:46.000000,2025-01-23 11:59:46.000000,eqcct_explosions_th0_1/20250123T115846Z_20250123T115946Z/OUF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHN__20250123T115846Z__20250123T115946Z.mseed,HE,OBF0,0,0,0,0,2025-01-23 11:58:51.240000,0.377,,,2025-01-23 11:58:46.000000,2025-01-23 11:59:46.000000,eqcct_explosions_th0_1/20250123T115846Z_20250123T115946Z/OBF0_outputs/X_prediction_results.csv
KORF/HE.KORF..CHN__20250123T120406Z__20250123T120506Z.mseed,HE,KORF,0,0,0,0,2025-01-23 12:04:11.680000,0.928,2025-01-23 12:04:18.150000,0.423,2025-01-23 12:04:06.000000,2025-01-23 12:05:06.000000,eqcct_explosions_th0_1/20250123T120406Z_20250123T120506Z/KORF_outputs/X_prediction_results.csv
TVF/HE.TVF..HHE__20250123T120411Z__20250123T120511Z.mseed,HE,TVF,0,0,0,0,2025-01-23 12:04:15.144000,0.329,,,2025-01-23 12:04:11.000000,2025-01-23 12:05:11.000000,eqcct_explosions_th0_1/20250123T120411Z_20250123T120511Z/TVF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHZ__20250123T120413Z__20250123T120513Z.mseed,HE,RAF,0,0,0,0,2025-01-23 12:04:18.030000,0.918,2025-01-23 12:04:28.400000,0.71,2025-01-23 12:04:13.000000,2025-01-23 12:05:13.000000,eqcct_explosions_th0_1/20250123T120413Z_20250123T120513Z/RAF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHZ__20250123T120423Z__20250123T120523Z.mseed,HE,ECKF,0,0,0,0,2025-01-23 12:04:28.892000,0.922,,,2025-01-23 12:04:23.000000,2025-01-23 12:05:23.000000,eqcct_explosions_th0_1/20250123T120423Z_20250123T120523Z/ECKF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250123T120427Z__20250123T120527Z.mseed,HE,KPF,0,0,0,0,2025-01-23 12:04:31.136000,0.764,,,2025-01-23 12:04:27.000000,2025-01-23 12:05:27.000000,eqcct_explosions_th0_1/20250123T120427Z_20250123T120527Z/KPF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250123T120433Z__20250123T120533Z.mseed,UP,AAL,0,0,0,0,2025-01-23 12:04:37.860000,0.724,2025-01-23 12:04:46.180000,0.207,2025-01-23 12:04:33.000000,2025-01-23 12:05:33.000000,eqcct_explosions_th0_1/20250123T120433Z_20250123T120533Z/AAL_outputs/X_prediction_results.csv
NUR/HE.NUR..HHN__20250123T120436Z__20250123T120536Z.mseed,HE,NUR,0,0,0,0,2025-01-23 12:04:40.620000,0.134,,,2025-01-23 12:04:36.000000,2025-01-23 12:05:36.000000,eqcct_explosions_th0_1/20250123T120436Z_20250123T120536Z/NUR_outputs/X_prediction_results.csv
TOF/HE.TOF..HHE__20250123T120747Z__20250123T120847Z.mseed,HE,TOF,0,0,0,0,2025-01-23 12:07:52.880000,0.859,2025-01-23 12:08:10.070000,0.198,2025-01-23 12:07:47.000000,2025-01-23 12:08:47.000000,eqcct_explosions_th0_1/20250123T120747Z_20250123T120847Z/TOF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHN__20250123T120756Z__20250123T120856Z.mseed,HE,OBF3,0,0,0,0,2025-01-23 12:08:01.460000,0.796,2025-01-23 12:08:23.540000,0.117,2025-01-23 12:07:56.000000,2025-01-23 12:08:56.000000,eqcct_explosions_th0_1/20250123T120756Z_20250123T120856Z/OBF3_outputs/X_prediction_results.csv
OBF8/HE.OBF8..HHE__20250123T120758Z__20250123T120858Z.mseed,HE,OBF8,0,0,0,0,2025-01-23 12:08:02.180000,0.275,,,2025-01-23 12:07:58.000000,2025-01-23 12:08:58.000000,eqcct_explosions_th0_1/20250123T120758Z_20250123T120858Z/OBF8_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHE__20250123T120758Z__20250123T120858Z.mseed,HE,OBF0,0,0,0,0,2025-01-23 12:08:02.552000,0.692,2025-01-23 12:08:26.592000,0.22,2025-01-23 12:07:58.000000,2025-01-23 12:08:58.000000,eqcct_explosions_th0_1/20250123T120758Z_20250123T120858Z/OBF0_outputs/X_prediction_results.csv
KLF/FN.KLF..HHN__20250123T120759Z__20250123T120859Z.mseed,FN,KLF,0,0,0,0,2025-01-23 12:08:04.100000,0.655,2025-01-23 12:08:25.860000,0.411,2025-01-23 12:07:59.000000,2025-01-23 12:08:59.000000,eqcct_explosions_th0_1/20250123T120759Z_20250123T120859Z/KLF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHZ__20250123T120802Z__20250123T120902Z.mseed,HE,OUF,0,0,0,0,2025-01-23 12:08:07.370000,0.646,,,2025-01-23 12:08:02.000000,2025-01-23 12:09:02.000000,eqcct_explosions_th0_1/20250123T120802Z_20250123T120902Z/OUF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHE__20250123T120804Z__20250123T120904Z.mseed,FN,RANF,0,0,0,0,2025-01-23 12:08:08.700000,0.743,2025-01-23 12:08:36.950000,0.4,2025-01-23 12:08:04.000000,2025-01-23 12:09:04.000000,eqcct_explosions_th0_1/20250123T120804Z_20250123T120904Z/RANF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250123T120814Z__20250123T120914Z.mseed,HE,HEF,0,0,0,0,2025-01-23 12:08:18.080000,0.389,,,2025-01-23 12:08:14.000000,2025-01-23 12:09:14.000000,eqcct_explosions_th0_1/20250123T120814Z_20250123T120914Z/HEF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250123T120815Z__20250123T120915Z.mseed,HE,VAF,0,0,0,0,2025-01-23 12:08:20.150000,0.512,,,2025-01-23 12:08:15.000000,2025-01-23 12:09:15.000000,eqcct_explosions_th0_1/20250123T120815Z_20250123T120915Z/VAF_outputs/X_prediction_results.csv
OLKF/FN.OLKF..BHE__20250123T120819Z__20250123T120919Z.mseed,FN,OLKF,0,0,0,0,2025-01-23 12:08:23.810000,0.447,,,2025-01-23 12:08:19.000000,2025-01-23 12:09:19.000000,eqcct_explosions_th0_1/20250123T120819Z_20250123T120919Z/OLKF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250123T120820Z__20250123T120920Z.mseed,HE,KU1,0,0,0,0,2025-01-23 12:08:24.780000,0.309,2025-01-23 12:09:05.350000,0.144,2025-01-23 12:08:20.000000,2025-01-23 12:09:20.000000,eqcct_explosions_th0_1/20250123T120820Z_20250123T120920Z/KU1_outputs/X_prediction_results.csv
KU6/HE.KU6..HHE__20250123T120822Z__20250123T120922Z.mseed,HE,KU6,0,0,0,0,2025-01-23 12:08:26.280000,0.638,,,2025-01-23 12:08:22.000000,2025-01-23 12:09:22.000000,eqcct_explosions_th0_1/20250123T120822Z_20250123T120922Z/KU6_outputs/X_prediction_results.csv
SUF/HE.SUF..HHE__20250123T120828Z__20250123T120928Z.mseed,HE,SUF,0,0,0,0,2025-01-23 12:08:32.652000,0.262,,,2025-01-23 12:08:28.000000,2025-01-23 12:09:28.000000,eqcct_explosions_th0_1/20250123T120828Z_20250123T120928Z/SUF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHN__20250123T120920Z__20250123T121020Z.mseed,FN,RAJF,0,0,0,0,2025-01-23 12:09:24.400000,0.632,,,2025-01-23 12:09:20.000000,2025-01-23 12:10:20.000000,eqcct_explosions_th0_1/20250123T120920Z_20250123T121020Z/RAJF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHZ__20250123T123214Z__20250123T123314Z.mseed,HE,OBF3,0,0,0,0,2025-01-23 12:32:18.472000,0.853,,,2025-01-23 12:32:14.000000,2025-01-23 12:33:14.000000,eqcct_explosions_th0_1/20250123T123214Z_20250123T123314Z/OBF3_outputs/X_prediction_results.csv
KLF/FN.KLF..HHN__20250123T123215Z__20250123T123315Z.mseed,FN,KLF,0,0,0,0,2025-01-23 12:32:19.750000,0.718,,,2025-01-23 12:32:15.000000,2025-01-23 12:33:15.000000,eqcct_explosions_th0_1/20250123T123215Z_20250123T123315Z/KLF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHE__20250123T123216Z__20250123T123316Z.mseed,HE,OBF0,0,0,0,0,2025-01-23 12:32:20.312000,0.859,,,2025-01-23 12:32:16.000000,2025-01-23 12:33:16.000000,eqcct_explosions_th0_1/20250123T123216Z_20250123T123316Z/OBF0_outputs/X_prediction_results.csv
RANF/FN.RANF..HHZ__20250123T123248Z__20250123T123348Z.mseed,FN,RANF,0,0,0,0,2025-01-23 12:32:52.950000,0.484,,,2025-01-23 12:32:48.000000,2025-01-23 12:33:48.000000,eqcct_explosions_th0_1/20250123T123248Z_20250123T123348Z/RANF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHN__20250123T132027Z__20250123T132127Z.mseed,HE,KPF,0,0,0,0,2025-01-23 13:20:32.530000,0.785,2025-01-23 13:20:38.530000,0.275,2025-01-23 13:20:27.000000,2025-01-23 13:21:27.000000,eqcct_explosions_th0_1/20250123T132027Z_20250123T132127Z/KPF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHN__20250123T132028Z__20250123T132128Z.mseed,HE,RAF,0,0,0,0,2025-01-23 13:20:33.720000,0.874,2025-01-23 13:20:40.630000,0.562,2025-01-23 13:20:28.000000,2025-01-23 13:21:28.000000,eqcct_explosions_th0_1/20250123T132028Z_20250123T132128Z/RAF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHE__20250123T132041Z__20250123T132141Z.mseed,HE,TRE03,0,0,0,0,2025-01-23 13:20:46.240000,0.79,2025-01-23 13:21:01.370000,0.168,2025-01-23 13:20:41.000000,2025-01-23 13:21:41.000000,eqcct_explosions_th0_1/20250123T132041Z_20250123T132141Z/TRE03_outputs/X_prediction_results.csv
KORF/HE.KORF..CHN__20250123T132045Z__20250123T132145Z.mseed,HE,KORF,0,0,0,0,2025-01-23 13:20:50.150000,0.725,2025-01-23 13:21:09.080000,0.161,2025-01-23 13:20:45.000000,2025-01-23 13:21:45.000000,eqcct_explosions_th0_1/20250123T132045Z_20250123T132145Z/KORF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHN__20250123T132048Z__20250123T132148Z.mseed,HE,KEF,0,0,0,0,2025-01-23 13:20:53.730000,0.602,2025-01-23 13:21:14.990000,0.265,2025-01-23 13:20:48.000000,2025-01-23 13:21:48.000000,eqcct_explosions_th0_1/20250123T132048Z_20250123T132148Z/KEF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250123T132051Z__20250123T132151Z.mseed,HE,VAF,0,0,0,0,2025-01-23 13:20:55.280000,0.942,2025-01-23 13:21:16.880000,0.3,2025-01-23 13:20:51.000000,2025-01-23 13:21:51.000000,eqcct_explosions_th0_1/20250123T132051Z_20250123T132151Z/VAF_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHN__20250123T132052Z__20250123T132152Z.mseed,HE,HEL5,0,0,0,0,2025-01-23 13:20:56.700000,0.656,,,2025-01-23 13:20:52.000000,2025-01-23 13:21:52.000000,eqcct_explosions_th0_1/20250123T132052Z_20250123T132152Z/HEL5_outputs/X_prediction_results.csv
TVF/HE.TVF..HHE__20250123T132053Z__20250123T132153Z.mseed,HE,TVF,0,0,0,0,2025-01-23 13:20:57.180000,0.613,,,2025-01-23 13:20:53.000000,2025-01-23 13:21:53.000000,eqcct_explosions_th0_1/20250123T132053Z_20250123T132153Z/TVF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250123T132053Z__20250123T132153Z.mseed,HE,MEF,0,0,0,0,2025-01-23 13:20:57.830000,0.783,,,2025-01-23 13:20:53.000000,2025-01-23 13:21:53.000000,eqcct_explosions_th0_1/20250123T132053Z_20250123T132153Z/MEF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHE__20250123T132057Z__20250123T132157Z.mseed,HE,FIA0,0,0,0,0,2025-01-23 13:21:02.100000,0.546,2025-01-23 13:21:27.890000,0.46,2025-01-23 13:20:57.000000,2025-01-23 13:21:57.000000,eqcct_explosions_th0_1/20250123T132057Z_20250123T132157Z/FIA0_outputs/X_prediction_results.csv
PVF/HE.PVF..CHN__20250123T132058Z__20250123T132158Z.mseed,HE,PVF,0,0,0,0,2025-01-23 13:21:03.820000,0.636,2025-01-23 13:21:30.940000,0.249,2025-01-23 13:20:58.000000,2025-01-23 13:21:58.000000,eqcct_explosions_th0_1/20250123T132058Z_20250123T132158Z/PVF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250123T132100Z__20250123T132200Z.mseed,HE,KAF,0,0,0,0,2025-01-23 13:21:04.330000,0.748,2025-01-23 13:21:33.080000,0.154,2025-01-23 13:21:00.000000,2025-01-23 13:22:00.000000,eqcct_explosions_th0_1/20250123T132100Z_20250123T132200Z/KAF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHZ__20250123T132103Z__20250123T132203Z.mseed,HE,SUF,0,0,0,0,2025-01-23 13:21:07.172000,0.798,,,2025-01-23 13:21:03.000000,2025-01-23 13:22:03.000000,eqcct_explosions_th0_1/20250123T132103Z_20250123T132203Z/SUF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHN__20250123T132113Z__20250123T132213Z.mseed,HE,ECKF,0,0,0,0,2025-01-23 13:21:17.820000,0.571,,,2025-01-23 13:21:13.000000,2025-01-23 13:22:13.000000,eqcct_explosions_th0_1/20250123T132113Z_20250123T132213Z/ECKF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHN__20250123T132113Z__20250123T132213Z.mseed,UP,AAL,0,0,0,0,2025-01-23 13:21:15.710000,0.284,,,2025-01-23 13:21:13.000000,2025-01-23 13:22:13.000000,eqcct_explosions_th0_1/20250123T132113Z_20250123T132213Z/AAL_outputs/X_prediction_results.csv
KY17/HE.KY17..CHE__20250123T132138Z__20250123T132238Z.mseed,HE,KY17,0,0,0,0,2025-01-23 13:21:43.800000,0.439,2025-01-23 13:21:43.680000,0.225,2025-01-23 13:21:38.000000,2025-01-23 13:22:38.000000,eqcct_explosions_th0_1/20250123T132138Z_20250123T132238Z/KY17_outputs/X_prediction_results.csv
RSUO/HE.RSUO..HHZ__20250124T085513Z__20250124T085613Z.mseed,HE,RSUO,0,0,0,0,2025-01-24 08:55:18.072000,0.944,2025-01-24 08:55:29.142000,0.85,2025-01-24 08:55:13.000000,2025-01-24 08:56:13.000000,eqcct_explosions_th0_1/20250124T085513Z_20250124T085613Z/RSUO_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHN__20250124T085513Z__20250124T085613Z.mseed,HE,KUNI,0,0,0,0,2025-01-24 08:55:18.940000,0.916,2025-01-24 08:55:20.510000,0.82,2025-01-24 08:55:13.000000,2025-01-24 08:56:13.000000,eqcct_explosions_th0_1/20250124T085513Z_20250124T085613Z/KUNI_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHZ__20250124T085513Z__20250124T085613Z.mseed,HE,LAUT,0,0,0,0,2025-01-24 08:55:18.340000,0.871,2025-01-24 08:55:30.530000,0.706,2025-01-24 08:55:13.000000,2025-01-24 08:56:13.000000,eqcct_explosions_th0_1/20250124T085513Z_20250124T085613Z/LAUT_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHZ__20250124T085513Z__20250124T085613Z.mseed,HE,VUOS,0,0,0,0,2025-01-24 08:55:18.120000,0.923,2025-01-24 08:55:19.270000,0.527,2025-01-24 08:55:13.000000,2025-01-24 08:56:13.000000,eqcct_explosions_th0_1/20250124T085513Z_20250124T085613Z/VUOS_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHZ__20250124T085514Z__20250124T085614Z.mseed,HE,HEL5,0,0,0,0,2025-01-24 08:55:19.548000,0.926,,,2025-01-24 08:55:14.000000,2025-01-24 08:56:14.000000,eqcct_explosions_th0_1/20250124T085514Z_20250124T085614Z/HEL5_outputs/X_prediction_results.csv
RUF/HE.RUF..HHZ__20250124T092737Z__20250124T092837Z.mseed,HE,RUF,0,0,0,0,2025-01-24 09:27:42.340000,0.952,2025-01-24 09:27:47.670000,0.208,2025-01-24 09:27:37.000000,2025-01-24 09:28:37.000000,eqcct_explosions_th0_1/20250124T092737Z_20250124T092837Z/RUF_outputs/X_prediction_results.csv
LOVF/HE.LOVF..CHE__20250124T092801Z__20250124T092901Z.mseed,HE,LOVF,0,0,0,0,2025-01-24 09:28:06.776000,0.677,2025-01-24 09:28:30.346000,0.566,2025-01-24 09:28:01.000000,2025-01-24 09:29:01.000000,eqcct_explosions_th0_1/20250124T092801Z_20250124T092901Z/LOVF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHZ__20250124T092803Z__20250124T092903Z.mseed,HE,JOF,0,0,0,0,,,2025-01-24 09:28:34.390000,0.252,2025-01-24 09:28:03.000000,2025-01-24 09:29:03.000000,eqcct_explosions_th0_1/20250124T092803Z_20250124T092903Z/JOF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250124T092803Z__20250124T092903Z.mseed,HE,KAF,0,0,0,0,2025-01-24 09:28:08.440000,0.743,2025-01-24 09:28:31.950000,0.271,2025-01-24 09:28:03.000000,2025-01-24 09:29:03.000000,eqcct_explosions_th0_1/20250124T092803Z_20250124T092903Z/KAF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHE__20250124T092804Z__20250124T092904Z.mseed,HE,PVF,0,0,0,0,2025-01-24 09:28:09.404000,0.637,2025-01-24 09:28:36.874000,0.48,2025-01-24 09:28:04.000000,2025-01-24 09:29:04.000000,eqcct_explosions_th0_1/20250124T092804Z_20250124T092904Z/PVF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHE__20250124T094807Z__20250124T094907Z.mseed,HE,SUF,0,0,0,0,2025-01-24 09:48:12.980000,0.934,2025-01-24 09:48:18.540000,0.339,2025-01-24 09:48:07.000000,2025-01-24 09:49:07.000000,eqcct_explosions_th0_1/20250124T094807Z_20250124T094907Z/SUF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHN__20250124T094813Z__20250124T094913Z.mseed,HE,NIF,0,0,0,0,2025-01-24 09:48:18.280000,0.93,,,2025-01-24 09:48:13.000000,2025-01-24 09:49:13.000000,eqcct_explosions_th0_1/20250124T094813Z_20250124T094913Z/NIF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250124T094819Z__20250124T094919Z.mseed,HE,KAF,0,0,0,0,2025-01-24 09:48:24.130000,0.905,2025-01-24 09:48:37.570000,0.765,2025-01-24 09:48:19.000000,2025-01-24 09:49:19.000000,eqcct_explosions_th0_1/20250124T094819Z_20250124T094919Z/KAF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHZ__20250124T094822Z__20250124T094922Z.mseed,HE,KEF,0,0,0,0,2025-01-24 09:48:27.080000,0.819,2025-01-24 09:48:43.600000,0.327,2025-01-24 09:48:22.000000,2025-01-24 09:49:22.000000,eqcct_explosions_th0_1/20250124T094822Z_20250124T094922Z/KEF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHZ__20250124T094827Z__20250124T094927Z.mseed,HE,OUF,0,0,0,0,2025-01-24 09:48:32.380000,0.81,2025-01-24 09:48:52.950000,0.62,2025-01-24 09:48:27.000000,2025-01-24 09:49:27.000000,eqcct_explosions_th0_1/20250124T094827Z_20250124T094927Z/OUF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHE__20250124T094831Z__20250124T094931Z.mseed,HE,OBF0,0,0,0,0,2025-01-24 09:48:35.772000,0.906,,,2025-01-24 09:48:31.000000,2025-01-24 09:49:31.000000,eqcct_explosions_th0_1/20250124T094831Z_20250124T094931Z/OBF0_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHE__20250124T094831Z__20250124T094931Z.mseed,HE,FIA0,0,0,0,0,2025-01-24 09:48:36.100000,0.852,2025-01-24 09:48:58.300000,0.292,2025-01-24 09:48:31.000000,2025-01-24 09:49:31.000000,eqcct_explosions_th0_1/20250124T094831Z_20250124T094931Z/FIA0_outputs/X_prediction_results.csv
VAF/HE.VAF..HHN__20250124T094831Z__20250124T094931Z.mseed,HE,VAF,0,0,0,0,2025-01-24 09:48:36.380000,0.786,,,2025-01-24 09:48:31.000000,2025-01-24 09:49:31.000000,eqcct_explosions_th0_1/20250124T094831Z_20250124T094931Z/VAF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHE__20250124T094833Z__20250124T094933Z.mseed,HE,TRE03,0,0,0,0,2025-01-24 09:48:37.740000,0.749,,,2025-01-24 09:48:33.000000,2025-01-24 09:49:33.000000,eqcct_explosions_th0_1/20250124T094833Z_20250124T094933Z/TRE03_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHN__20250124T094834Z__20250124T094934Z.mseed,HE,OBF3,0,0,0,0,2025-01-24 09:48:38.880000,0.873,2025-01-24 09:49:05.550000,0.216,2025-01-24 09:48:34.000000,2025-01-24 09:49:34.000000,eqcct_explosions_th0_1/20250124T094834Z_20250124T094934Z/OBF3_outputs/X_prediction_results.csv
RMF/HE.RMF..HHN__20250124T094835Z__20250124T094935Z.mseed,HE,RMF,0,0,0,0,2025-01-24 09:48:39.580000,0.874,,,2025-01-24 09:48:35.000000,2025-01-24 09:49:35.000000,eqcct_explosions_th0_1/20250124T094835Z_20250124T094935Z/RMF_outputs/X_prediction_results.csv
RUF/HE.RUF..HHZ__20250124T094838Z__20250124T094938Z.mseed,HE,RUF,0,0,0,0,2025-01-24 09:48:43.500000,0.731,,,2025-01-24 09:48:38.000000,2025-01-24 09:49:38.000000,eqcct_explosions_th0_1/20250124T094838Z_20250124T094938Z/RUF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHE__20250124T094910Z__20250124T095010Z.mseed,HE,JOF,0,0,0,0,2025-01-24 09:49:14.050000,0.599,2025-01-24 09:49:16.610000,0.124,2025-01-24 09:49:10.000000,2025-01-24 09:50:10.000000,eqcct_explosions_th0_1/20250124T094910Z_20250124T095010Z/JOF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHZ__20250124T094910Z__20250124T095010Z.mseed,HE,KY17,0,0,0,0,2025-01-24 09:49:14.140000,0.159,,,2025-01-24 09:49:10.000000,2025-01-24 09:50:10.000000,eqcct_explosions_th0_1/20250124T094910Z_20250124T095010Z/KY17_outputs/X_prediction_results.csv
KPF/HE.KPF..HHN__20250124T094913Z__20250124T095013Z.mseed,HE,KPF,0,0,0,0,2025-01-24 09:49:17.610000,0.224,,,2025-01-24 09:49:13.000000,2025-01-24 09:50:13.000000,eqcct_explosions_th0_1/20250124T094913Z_20250124T095013Z/KPF_outputs/X_prediction_results.csv
