file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
RAJF,FN,RAJF,0,0.0,0.0,0.0,,,2025-01-06 16:45:22.630,0.535187,2025-01-06 16:45:13.000,2025-01-06 16:46:13.000,eqt_explosions_th0_1/20250106T164513Z_20250106T164613Z/RAJF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,2025-01-07 11:32:31.992,0.790649,2025-01-07 11:32:42.472,0.289137,2025-01-07 11:32:26.000,2025-01-07 11:33:26.000,eqt_explosions_th0_1/20250107T113226Z_20250107T113326Z/SUF_outputs/X_prediction_results.csv
OUF,HE,OUF,0,0.0,0.0,0.0,2025-01-07 11:32:37.930,0.945035,2025-01-07 11:32:52.050,0.333685,2025-01-07 11:32:32.000,2025-01-07 11:33:32.000,eqt_explosions_th0_1/20250107T113232Z_20250107T113332Z/OUF_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,,,2025-01-07 11:32:54.830,0.250671,2025-01-07 11:32:34.000,2025-01-07 11:33:34.000,eqt_explosions_th0_1/20250107T113234Z_20250107T113334Z/VAF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-07 11:32:39.160,0.92816,2025-01-07 11:32:54.480,0.590724,2025-01-07 11:32:34.000,2025-01-07 11:33:34.000,eqt_explosions_th0_1/20250107T113234Z_20250107T113334Z/KEF_outputs/X_prediction_results.csv
NIF,HE,NIF,0,0.0,0.0,0.0,2025-01-07 11:32:40.304,0.872848,2025-01-07 11:32:56.974,0.211655,2025-01-07 11:32:35.000,2025-01-07 11:33:35.000,eqt_explosions_th0_1/20250107T113235Z_20250107T113335Z/NIF_outputs/X_prediction_results.csv
OBF0,HE,OBF0,0,0.0,0.0,0.0,2025-01-07 11:32:41.504,0.315874,2025-01-07 11:32:58.144,0.393434,2025-01-07 11:32:36.000,2025-01-07 11:33:36.000,eqt_explosions_th0_1/20250107T113236Z_20250107T113336Z/OBF0_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-07 11:32:42.220,0.936995,2025-01-07 11:33:00.090,0.358277,2025-01-07 11:32:37.000,2025-01-07 11:33:37.000,eqt_explosions_th0_1/20250107T113237Z_20250107T113337Z/KAF_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-07 11:32:45.868,0.627535,2025-01-07 11:33:05.718,0.254712,2025-01-07 11:32:40.000,2025-01-07 11:33:40.000,eqt_explosions_th0_1/20250107T113240Z_20250107T113340Z/OBF3_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-07 11:32:54.452,0.664305,2025-01-07 11:33:21.802,0.157355,2025-01-07 11:32:49.000,2025-01-07 11:33:49.000,eqt_explosions_th0_1/20250107T113249Z_20250107T113349Z/KPF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-07 11:32:55.472,0.126913,,,2025-01-07 11:32:49.000,2025-01-07 11:33:49.000,eqt_explosions_th0_1/20250107T113249Z_20250107T113349Z/KPF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-07 12:43:12.332,0.177333,2025-01-07 12:43:15.842,0.402353,2025-01-07 12:43:07.000,2025-01-07 12:44:07.000,eqt_explosions_th0_1/20250107T124307Z_20250107T124407Z/KPF_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-07 12:43:17.180,0.935005,2025-01-07 12:43:24.940,0.294262,2025-01-07 12:43:12.000,2025-01-07 12:44:12.000,eqt_explosions_th0_1/20250107T124312Z_20250107T124412Z/RAF_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-07 12:43:28.178,0.626699,2025-01-07 12:43:43.398,0.307061,2025-01-07 12:43:23.000,2025-01-07 12:44:23.000,eqt_explosions_th0_1/20250107T124323Z_20250107T124423Z/TRE03_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-07 12:43:33.372,0.939611,2025-01-07 12:43:53.682,0.211439,2025-01-07 12:43:28.000,2025-01-07 12:44:28.000,eqt_explosions_th0_1/20250107T124328Z_20250107T124428Z/KORF_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,2025-01-07 12:43:34.950,0.937164,2025-01-07 12:43:55.270,0.194783,2025-01-07 12:43:29.000,2025-01-07 12:44:29.000,eqt_explosions_th0_1/20250107T124329Z_20250107T124429Z/VAF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-07 12:43:35.530,0.16719,,,2025-01-07 12:43:30.000,2025-01-07 12:44:30.000,eqt_explosions_th0_1/20250107T124330Z_20250107T124430Z/KEF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-07 12:43:36.530,0.201364,,,2025-01-07 12:43:30.000,2025-01-07 12:44:30.000,eqt_explosions_th0_1/20250107T124330Z_20250107T124430Z/KEF_outputs/X_prediction_results.csv
AAL,UP,AAL,0,0.0,0.0,0.0,2025-01-07 12:43:36.380,0.951713,2025-01-07 12:43:58.880,0.198296,2025-01-07 12:43:31.000,2025-01-07 12:44:31.000,eqt_explosions_th0_1/20250107T124331Z_20250107T124431Z/AAL_outputs/X_prediction_results.csv
ECKF,HE,ECKF,0,0.0,0.0,0.0,2025-01-07 12:43:37.676,0.815639,2025-01-07 12:44:01.456,0.125747,2025-01-07 12:43:32.000,2025-01-07 12:44:32.000,eqt_explosions_th0_1/20250107T124332Z_20250107T124432Z/ECKF_outputs/X_prediction_results.csv
ECKF,HE,ECKF,0,0.0,0.0,0.0,2025-01-07 12:43:38.696,0.122173,,,2025-01-07 12:43:32.000,2025-01-07 12:44:32.000,eqt_explosions_th0_1/20250107T124332Z_20250107T124432Z/ECKF_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-07 12:57:55.400,0.948035,2025-01-07 12:57:57.490,0.46132,2025-01-07 12:57:50.000,2025-01-07 12:58:50.000,eqt_explosions_th0_1/20250107T125750Z_20250107T125850Z/HEL5_outputs/X_prediction_results.csv
MEF,HE,MEF,0,0.0,0.0,0.0,2025-01-07 12:57:55.440,0.950779,2025-01-07 12:57:57.560,0.648054,2025-01-07 12:57:50.000,2025-01-07 12:58:50.000,eqt_explosions_th0_1/20250107T125750Z_20250107T125850Z/MEF_outputs/X_prediction_results.csv
LAUT,HE,LAUT,0,0.0,0.0,0.0,,,2025-01-07 12:57:58.572,0.638315,2025-01-07 12:57:51.000,2025-01-07 12:58:51.000,eqt_explosions_th0_1/20250107T125751Z_20250107T125851Z/LAUT_outputs/X_prediction_results.csv
HEL1,HE,HEL1,0,0.0,0.0,0.0,2025-01-07 12:57:56.890,0.846162,2025-01-07 12:57:59.880,0.464421,2025-01-07 12:57:51.000,2025-01-07 12:58:51.000,eqt_explosions_th0_1/20250107T125751Z_20250107T125851Z/HEL1_outputs/X_prediction_results.csv
KUNI,HE,KUNI,0,0.0,0.0,0.0,2025-01-07 12:57:57.940,0.761982,2025-01-07 12:58:01.520,0.286399,2025-01-07 12:57:52.000,2025-01-07 12:58:52.000,eqt_explosions_th0_1/20250107T125752Z_20250107T125852Z/KUNI_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-07 14:26:32.920,0.944251,2025-01-07 14:26:38.900,0.717255,2025-01-07 14:26:27.000,2025-01-07 14:27:27.000,eqt_explosions_th0_1/20250107T142627Z_20250107T142727Z/RAF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-07 14:26:38.172,0.93718,2025-01-07 14:26:47.832,0.353501,2025-01-07 14:26:33.000,2025-01-07 14:27:33.000,eqt_explosions_th0_1/20250107T142633Z_20250107T142733Z/KPF_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-07 14:26:41.564,0.94382,2025-01-07 14:26:54.184,0.215759,2025-01-07 14:26:36.000,2025-01-07 14:27:36.000,eqt_explosions_th0_1/20250107T142636Z_20250107T142736Z/TRE03_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-07 14:26:46.650,0.926957,2025-01-07 14:27:02.540,0.611123,2025-01-07 14:26:41.000,2025-01-07 14:27:41.000,eqt_explosions_th0_1/20250107T142641Z_20250107T142741Z/KORF_outputs/X_prediction_results.csv
TVF,HE,TVF,0,0.0,0.0,0.0,,,2025-01-07 14:27:13.754,0.391467,2025-01-07 14:26:45.000,2025-01-07 14:27:45.000,eqt_explosions_th0_1/20250107T142645Z_20250107T142745Z/TVF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-07 14:26:51.680,0.928897,2025-01-07 14:27:11.480,0.61256,2025-01-07 14:26:46.000,2025-01-07 14:27:46.000,eqt_explosions_th0_1/20250107T142646Z_20250107T142746Z/KEF_outputs/X_prediction_results.csv
AAL,UP,AAL,0,0.0,0.0,0.0,,,2025-01-07 14:27:16.520,0.434592,2025-01-07 14:26:49.000,2025-01-07 14:27:49.000,eqt_explosions_th0_1/20250107T142649Z_20250107T142749Z/AAL_outputs/X_prediction_results.csv
FIA1,HE,FIA1,0,0.0,0.0,0.0,2025-01-07 14:26:55.860,0.939187,2025-01-07 14:27:17.990,0.372794,2025-01-07 14:26:50.000,2025-01-07 14:27:50.000,eqt_explosions_th0_1/20250107T142650Z_20250107T142750Z/FIA1_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-07 14:26:55.564,0.606543,2025-01-07 14:27:18.024,0.410642,2025-01-07 14:26:50.000,2025-01-07 14:27:50.000,eqt_explosions_th0_1/20250107T142650Z_20250107T142750Z/PVF_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-07 14:26:55.860,0.711672,2025-01-07 14:27:17.910,0.386514,2025-01-07 14:26:50.000,2025-01-07 14:27:50.000,eqt_explosions_th0_1/20250107T142650Z_20250107T142750Z/FIA0_outputs/X_prediction_results.csv
ECKF,HE,ECKF,0,0.0,0.0,0.0,2025-01-07 14:26:56.706,0.213055,2025-01-07 14:27:20.286,0.15994,2025-01-07 14:26:51.000,2025-01-07 14:27:51.000,eqt_explosions_th0_1/20250107T142651Z_20250107T142751Z/ECKF_outputs/X_prediction_results.csv
LOVF,HE,LOVF,0,0.0,0.0,0.0,2025-01-07 14:26:59.514,0.631243,2025-01-07 14:27:25.124,0.488047,2025-01-07 14:26:54.000,2025-01-07 14:27:54.000,eqt_explosions_th0_1/20250107T142654Z_20250107T142754Z/LOVF_outputs/X_prediction_results.csv
LOVF,HE,LOVF,0,0.0,0.0,0.0,2025-01-07 14:27:00.514,0.115661,,,2025-01-07 14:26:54.000,2025-01-07 14:27:54.000,eqt_explosions_th0_1/20250107T142654Z_20250107T142754Z/LOVF_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,2025-01-07 14:26:59.260,0.878229,2025-01-07 14:27:24.370,0.189928,2025-01-07 14:26:54.000,2025-01-07 14:27:54.000,eqt_explosions_th0_1/20250107T142654Z_20250107T142754Z/VAF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-07 14:27:00.690,0.905051,2025-01-07 14:27:28.000,0.581664,2025-01-07 14:26:55.000,2025-01-07 14:27:55.000,eqt_explosions_th0_1/20250107T142655Z_20250107T142755Z/KAF_outputs/X_prediction_results.csv
ALAJF,HE,ALAJF,0,0.0,0.0,0.0,2025-01-07 14:27:02.230,0.917366,2025-01-07 14:27:29.820,0.410402,2025-01-07 14:26:57.000,2025-01-07 14:27:57.000,eqt_explosions_th0_1/20250107T142657Z_20250107T142757Z/ALAJF_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-07 14:27:03.400,0.528913,2025-01-07 14:27:32.420,0.525704,2025-01-07 14:26:58.000,2025-01-07 14:27:58.000,eqt_explosions_th0_1/20250107T142658Z_20250107T142758Z/KY17_outputs/X_prediction_results.csv
VUOS,HE,VUOS,0,0.0,0.0,0.0,,,2025-01-07 14:27:13.992,0.285516,2025-01-07 14:27:08.000,2025-01-07 14:28:08.000,eqt_explosions_th0_1/20250107T142708Z_20250107T142808Z/VUOS_outputs/X_prediction_results.csv
RAJF,FN,RAJF,0,0.0,0.0,0.0,2025-01-07 16:06:22.520,0.144919,2025-01-07 16:06:35.690,0.405957,2025-01-07 16:06:15.000,2025-01-07 16:07:15.000,eqt_explosions_th0_1/20250107T160615Z_20250107T160715Z/RAJF_outputs/X_prediction_results.csv
KEV,HE,KEV,0,0.0,0.0,0.0,2025-01-07 16:06:21.910,0.93196,2025-01-07 16:06:39.510,0.585516,2025-01-07 16:06:16.000,2025-01-07 16:07:16.000,eqt_explosions_th0_1/20250107T160616Z_20250107T160716Z/KEV_outputs/X_prediction_results.csv
TOF,HE,TOF,0,0.0,0.0,0.0,2025-01-08 09:05:59.880,0.921709,2025-01-08 09:06:14.250,0.240507,2025-01-08 09:05:54.000,2025-01-08 09:06:54.000,eqt_explosions_th0_1/20250108T090554Z_20250108T090654Z/TOF_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-08 09:06:08.820,0.704111,2025-01-08 09:06:31.500,0.170777,2025-01-08 09:06:03.000,2025-01-08 09:07:03.000,eqt_explosions_th0_1/20250108T090603Z_20250108T090703Z/OBF3_outputs/X_prediction_results.csv
KLF,FN,KLF,0,0.0,0.0,0.0,2025-01-08 09:06:10.850,0.951555,2025-01-08 09:06:35.240,0.5712,2025-01-08 09:06:05.000,2025-01-08 09:07:05.000,eqt_explosions_th0_1/20250108T090605Z_20250108T090705Z/KLF_outputs/X_prediction_results.csv
OBF0,HE,OBF0,0,0.0,0.0,0.0,2025-01-08 09:06:10.480,0.523948,,,2025-01-08 09:06:05.000,2025-01-08 09:07:05.000,eqt_explosions_th0_1/20250108T090605Z_20250108T090705Z/OBF0_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-08 09:06:16.500,0.74952,2025-01-08 09:06:43.510,0.126127,2025-01-08 09:06:11.000,2025-01-08 09:07:11.000,eqt_explosions_th0_1/20250108T090611Z_20250108T090711Z/RANF_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-08 09:49:43.236,0.953568,2025-01-08 09:49:46.356,0.735099,2025-01-08 09:49:38.000,2025-01-08 09:50:38.000,eqt_explosions_th0_1/20250108T094938Z_20250108T095038Z/KY17_outputs/X_prediction_results.csv
KY02,HE,KY02,0,0.0,0.0,0.0,2025-01-08 09:49:43.370,0.954908,2025-01-08 09:49:46.740,0.810957,2025-01-08 09:49:38.000,2025-01-08 09:50:38.000,eqt_explosions_th0_1/20250108T094938Z_20250108T095038Z/KY02_outputs/X_prediction_results.csv
LOVF,HE,LOVF,0,0.0,0.0,0.0,2025-01-08 09:49:46.488,0.949643,2025-01-08 09:49:51.808,0.772516,2025-01-08 09:49:41.000,2025-01-08 09:50:41.000,eqt_explosions_th0_1/20250108T094941Z_20250108T095041Z/LOVF_outputs/X_prediction_results.csv
VJF,HE,VJF,0,0.0,0.0,0.0,2025-01-08 09:49:46.246,0.951753,2025-01-08 09:49:51.676,0.773188,2025-01-08 09:49:41.000,2025-01-08 09:50:41.000,eqt_explosions_th0_1/20250108T094941Z_20250108T095041Z/VJF_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-08 09:49:48.686,0.941306,2025-01-08 09:49:55.526,0.731034,2025-01-08 09:49:43.000,2025-01-08 09:50:43.000,eqt_explosions_th0_1/20250108T094943Z_20250108T095043Z/PVF_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-08 09:49:53.960,0.950474,2025-01-08 09:50:05.460,0.518604,2025-01-08 09:49:48.000,2025-01-08 09:50:48.000,eqt_explosions_th0_1/20250108T094948Z_20250108T095048Z/FIA0_outputs/X_prediction_results.csv
FIA1,HE,FIA1,0,0.0,0.0,0.0,2025-01-08 09:49:53.970,0.954678,2025-01-08 09:50:05.070,0.248185,2025-01-08 09:49:48.000,2025-01-08 09:50:48.000,eqt_explosions_th0_1/20250108T094948Z_20250108T095048Z/FIA1_outputs/X_prediction_results.csv
RUF,HE,RUF,0,0.0,0.0,0.0,2025-01-08 09:50:01.184,0.894062,2025-01-08 09:50:17.854,0.544862,2025-01-08 09:49:56.000,2025-01-08 09:50:56.000,eqt_explosions_th0_1/20250108T094956Z_20250108T095056Z/RUF_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-08 09:50:17.318,0.919809,2025-01-08 09:50:22.518,0.414603,2025-01-08 09:49:56.000,2025-01-08 09:50:56.000,eqt_explosions_th0_1/20250108T094956Z_20250108T095056Z/HEL5_outputs/X_prediction_results.csv
LAUT,HE,LAUT,0,0.0,0.0,0.0,2025-01-08 09:50:14.960,0.704358,2025-01-08 09:50:20.430,0.606736,2025-01-08 09:50:09.000,2025-01-08 09:51:09.000,eqt_explosions_th0_1/20250108T095009Z_20250108T095109Z/LAUT_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,,,2025-01-08 09:50:55.770,0.353798,2025-01-08 09:50:50.000,2025-01-08 09:51:50.000,eqt_explosions_th0_1/20250108T095050Z_20250108T095150Z/RAF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,,,2025-01-08 09:50:57.392,0.135091,2025-01-08 09:50:51.000,2025-01-08 09:51:51.000,eqt_explosions_th0_1/20250108T095051Z_20250108T095151Z/KPF_outputs/X_prediction_results.csv
MEF,HE,MEF,0,0.0,0.0,0.0,2025-01-08 10:02:27.610,0.924921,2025-01-08 10:02:31.820,0.670875,2025-01-08 10:02:22.000,2025-01-08 10:03:22.000,eqt_explosions_th0_1/20250108T100222Z_20250108T100322Z/MEF_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-08 10:02:29.314,0.916308,2025-01-08 10:02:35.334,0.612501,2025-01-08 10:02:24.000,2025-01-08 10:03:24.000,eqt_explosions_th0_1/20250108T100224Z_20250108T100324Z/HEL5_outputs/X_prediction_results.csv
LOVF,HE,LOVF,0,0.0,0.0,0.0,2025-01-08 10:42:35.772,0.95531,2025-01-08 10:42:38.542,0.792092,2025-01-08 10:42:30.000,2025-01-08 10:43:30.000,eqt_explosions_th0_1/20250108T104230Z_20250108T104330Z/LOVF_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-08 10:42:39.592,0.950203,2025-01-08 10:42:45.022,0.650544,2025-01-08 10:42:34.000,2025-01-08 10:43:34.000,eqt_explosions_th0_1/20250108T104234Z_20250108T104334Z/PVF_outputs/X_prediction_results.csv
KY02,HE,KY02,0,0.0,0.0,0.0,2025-01-08 10:42:40.792,0.889015,2025-01-08 10:42:47.242,0.804458,2025-01-08 10:42:35.000,2025-01-08 10:43:35.000,eqt_explosions_th0_1/20250108T104235Z_20250108T104335Z/KY02_outputs/X_prediction_results.csv
VJF,HE,VJF,0,0.0,0.0,0.0,2025-01-08 10:42:40.072,0.914208,2025-01-08 10:42:45.972,0.743085,2025-01-08 10:42:35.000,2025-01-08 10:43:35.000,eqt_explosions_th0_1/20250108T104235Z_20250108T104335Z/VJF_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-08 10:42:41.010,0.948547,2025-01-08 10:42:47.520,0.729386,2025-01-08 10:42:36.000,2025-01-08 10:43:36.000,eqt_explosions_th0_1/20250108T104236Z_20250108T104336Z/KY17_outputs/X_prediction_results.csv
VUOS,HE,VUOS,0,0.0,0.0,0.0,2025-01-08 10:42:47.032,0.945853,2025-01-08 10:42:57.462,0.184944,2025-01-08 10:42:42.000,2025-01-08 10:43:42.000,eqt_explosions_th0_1/20250108T104242Z_20250108T104342Z/VUOS_outputs/X_prediction_results.csv
NUR,HE,NUR,0,0.0,0.0,0.0,2025-01-08 10:42:50.332,0.956821,2025-01-08 10:43:10.652,0.139743,2025-01-08 10:42:45.000,2025-01-08 10:43:45.000,eqt_explosions_th0_1/20250108T104245Z_20250108T104345Z/NUR_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-08 10:42:50.280,0.946378,2025-01-08 10:43:04.060,0.566225,2025-01-08 10:42:45.000,2025-01-08 10:43:45.000,eqt_explosions_th0_1/20250108T104245Z_20250108T104345Z/FIA0_outputs/X_prediction_results.csv
FIA1,HE,FIA1,0,0.0,0.0,0.0,2025-01-08 10:42:50.280,0.954793,2025-01-08 10:43:04.060,0.507197,2025-01-08 10:42:45.000,2025-01-08 10:43:45.000,eqt_explosions_th0_1/20250108T104245Z_20250108T104345Z/FIA1_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-08 10:42:51.070,0.902513,2025-01-08 10:42:51.340,0.23655,2025-01-08 10:42:46.000,2025-01-08 10:43:46.000,eqt_explosions_th0_1/20250108T104246Z_20250108T104346Z/HEL5_outputs/X_prediction_results.csv
MEF,HE,MEF,0,0.0,0.0,0.0,2025-01-08 10:42:53.270,0.94493,2025-01-08 10:43:14.790,0.30701,2025-01-08 10:42:48.000,2025-01-08 10:43:48.000,eqt_explosions_th0_1/20250108T104248Z_20250108T104348Z/MEF_outputs/X_prediction_results.csv
RUF,HE,RUF,0,0.0,0.0,0.0,2025-01-08 10:42:57.870,0.248471,2025-01-08 10:43:19.700,0.517277,2025-01-08 10:42:52.000,2025-01-08 10:43:52.000,eqt_explosions_th0_1/20250108T104252Z_20250108T104352Z/RUF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-08 10:43:01.290,0.305406,2025-01-08 10:43:24.720,0.368791,2025-01-08 10:42:56.000,2025-01-08 10:43:56.000,eqt_explosions_th0_1/20250108T104256Z_20250108T104356Z/KAF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-08 10:43:05.680,0.92604,2025-01-08 10:43:31.930,0.280944,2025-01-08 10:43:00.000,2025-01-08 10:44:00.000,eqt_explosions_th0_1/20250108T104300Z_20250108T104400Z/KEF_outputs/X_prediction_results.csv
NIF,HE,NIF,0,0.0,0.0,0.0,2025-01-08 12:01:56.180,0.873992,2025-01-08 12:02:05.510,0.408688,2025-01-08 12:01:51.000,2025-01-08 12:02:51.000,eqt_explosions_th0_1/20250108T120151Z_20250108T120251Z/NIF_outputs/X_prediction_results.csv
RMF,HE,RMF,0,0.0,0.0,0.0,2025-01-08 12:01:58.080,0.928892,2025-01-08 12:02:08.240,0.277657,2025-01-08 12:01:53.000,2025-01-08 12:02:53.000,eqt_explosions_th0_1/20250108T120153Z_20250108T120253Z/RMF_outputs/X_prediction_results.csv
OUF,HE,OUF,0,0.0,0.0,0.0,2025-01-08 12:02:09.890,0.794489,2025-01-08 12:02:29.160,0.131285,2025-01-08 12:02:04.000,2025-01-08 12:03:04.000,eqt_explosions_th0_1/20250108T120204Z_20250108T120304Z/OUF_outputs/X_prediction_results.csv
KU1,HE,KU1,0,0.0,0.0,0.0,2025-01-08 12:02:11.490,0.481061,2025-01-08 12:02:31.790,0.171796,2025-01-08 12:02:06.000,2025-01-08 12:03:06.000,eqt_explosions_th0_1/20250108T120206Z_20250108T120306Z/KU1_outputs/X_prediction_results.csv
KU2,HE,KU2,0,0.0,0.0,0.0,2025-01-08 12:02:12.080,0.74961,2025-01-08 12:02:33.140,0.183818,2025-01-08 12:02:07.000,2025-01-08 12:03:07.000,eqt_explosions_th0_1/20250108T120207Z_20250108T120307Z/KU2_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-08 12:02:12.490,0.748998,2025-01-08 12:02:34.170,0.179825,2025-01-08 12:02:07.000,2025-01-08 12:03:07.000,eqt_explosions_th0_1/20250108T120207Z_20250108T120307Z/OBF3_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,2025-01-08 12:02:12.780,0.950572,2025-01-08 12:02:34.580,0.321175,2025-01-08 12:02:07.000,2025-01-08 12:03:07.000,eqt_explosions_th0_1/20250108T120207Z_20250108T120307Z/SUF_outputs/X_prediction_results.csv
OBF0,HE,OBF0,0,0.0,0.0,0.0,2025-01-08 12:02:14.080,0.660564,2025-01-08 12:02:36.210,0.50806,2025-01-08 12:02:09.000,2025-01-08 12:03:09.000,eqt_explosions_th0_1/20250108T120209Z_20250108T120309Z/OBF0_outputs/X_prediction_results.csv
JOF,HE,JOF,0,0.0,0.0,0.0,2025-01-08 12:02:16.640,0.502182,2025-01-08 12:02:40.810,0.181222,2025-01-08 12:02:11.000,2025-01-08 12:03:11.000,eqt_explosions_th0_1/20250108T120211Z_20250108T120311Z/JOF_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-08 12:02:18.600,0.919954,2025-01-08 12:02:29.900,0.313789,2025-01-08 12:02:13.000,2025-01-08 12:03:13.000,eqt_explosions_th0_1/20250108T120213Z_20250108T120313Z/RANF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-08 12:02:21.580,0.521164,2025-01-08 12:02:50.230,0.501833,2025-01-08 12:02:16.000,2025-01-08 12:03:16.000,eqt_explosions_th0_1/20250108T120216Z_20250108T120316Z/KAF_outputs/X_prediction_results.csv
VRF,HE,VRF,0,0.0,0.0,0.0,2025-01-08 12:09:30.810,0.945975,2025-01-08 12:09:35.940,0.531831,2025-01-08 12:09:25.000,2025-01-08 12:10:25.000,eqt_explosions_th0_1/20250108T120925Z_20250108T121025Z/VRF_outputs/X_prediction_results.csv
RAJF,FN,RAJF,0,0.0,0.0,0.0,2025-01-08 12:09:46.050,0.934405,2025-01-08 12:10:01.350,0.202335,2025-01-08 12:09:41.000,2025-01-08 12:10:41.000,eqt_explosions_th0_1/20250108T120941Z_20250108T121041Z/RAJF_outputs/X_prediction_results.csv
RAJF,FN,RAJF,0,0.0,0.0,0.0,,,2025-01-08 12:10:06.130,0.406963,2025-01-08 12:09:41.000,2025-01-08 12:10:41.000,eqt_explosions_th0_1/20250108T120941Z_20250108T121041Z/RAJF_outputs/X_prediction_results.csv
OLKF,FN,OLKF,0,0.0,0.0,0.0,2025-01-08 12:09:48.100,0.906858,2025-01-08 12:10:05.100,0.29882,2025-01-08 12:09:43.000,2025-01-08 12:10:43.000,eqt_explosions_th0_1/20250108T120943Z_20250108T121043Z/OLKF_outputs/X_prediction_results.csv
KU6,HE,KU6,0,0.0,0.0,0.0,2025-01-08 12:09:52.280,0.939079,2025-01-08 12:10:12.770,0.31405,2025-01-08 12:09:47.000,2025-01-08 12:10:47.000,eqt_explosions_th0_1/20250108T120947Z_20250108T121047Z/KU6_outputs/X_prediction_results.csv
KU1,HE,KU1,0,0.0,0.0,0.0,2025-01-08 12:10:00.700,0.670853,,,2025-01-08 12:09:55.000,2025-01-08 12:10:55.000,eqt_explosions_th0_1/20250108T120955Z_20250108T121055Z/KU1_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-08 12:10:01.750,0.872398,2025-01-08 12:10:29.270,0.340024,2025-01-08 12:09:56.000,2025-01-08 12:10:56.000,eqt_explosions_th0_1/20250108T120956Z_20250108T121056Z/RANF_outputs/X_prediction_results.csv
